α_1_re,α_2_re,α_3_re,α_4_re,α_5_re,α_6_re,α_7_re,α_8_re,α_9_re,s,N
0.0,0.0,0.24238845811970064,0.9701792800149641,0.0,0.0,0.0,0.0,0.0,0.7471695356697325,0.1476123
0.0,0.0,0.0,0.0,0.0,0.0,0.9553414666249602,0.2955041152790774,0.0,0.7504835178659891,0.0
0.0,0.0,0.0,0.0,0.0,0.9932194155155158,0.1162548607285599,0.0,0.0,0.32701161977042126,0.0
0.0,0.0,0.9768368321465883,0.0,0.0,0.0,0.21398552138361632,0.0,0.0,0.6330719833304566,0.0915606
0.17472986255673587,0.0,0.0,0.0,0.0,0.0,0.9846164101470705,0.0,0.0,0.4493446250611094,0.0
0.0,0.0,0.0,0.0,0.49365723703974923,0.0,0.0,0.0,0.8696565599811692,0.571485053366685,0.1977328
0.0,0.0,0.0,0.31992500816569186,0.947442868541519,0.0,0.0,0.0,0.0,0.1693130747688667,0.0
0.2142162876826984,0.0,0.9767862519975613,0.0,0.0,0.0,0.0,0.0,0.0,0.040375669708201056,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677430133274552,0.9299274574658194,0.6113337899503817,0.0
0.0,0.0,0.9650218340980508,0.0,0.26216952476219324,0.0,0.0,0.0,0.0,0.41748742844466713,0.0409004
0.06553134708712198,0.0,0.997850511123258,0.0,0.0,0.0,0.0,0.0,0.0,0.3181103574121864,0.0
0.0,0.0,0.8203643519397232,0.0,0.5718411755605901,0.0,0.0,0.0,0.0,0.4502900395970143,0.1501603
0.0,0.0,0.0,0.0,0.8532589976204926,0.0,0.0,0.5214873756666334,0.0,0.14973700074829632,0.0
0.0,0.0,0.8024675103005019,0.0,0.0,0.0,0.5966958143913144,0.0,0.0,0.5620411161712027,0.2204595
0.3312383289240951,0.0,0.9435471209492258,0.0,0.0,0.0,0.0,0.0,0.0,0.7874076789657347,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08387489691131012,0.0,0.9964762925770574,0.7218534477223667,0.0
0.0,0.43820112362739355,0.0,0.0,0.0,0.0,0.0,0.0,0.8988769522307765,0.6191356834417583,0.2015524
0.0,0.4343117364501029,0.0,0.0,0.9007626299873326,0.0,0.0,0.0,0.0,0.9748259702238465,0.0
0.11505105488845613,0.0,0.9933595797942726,0.0,0.0,0.0,0.0,0.0,0.0,0.1139191298052199,0.0
0.6504334105169036,0.0,0.0,0.0,0.0,0.0,0.0,0.7595632814212054,0.0,0.9689046397345464,0.4752278
0.9974798553995337,0.0,0.0,0.07095025068402044,0.0,0.0,0.0,0.0,0.0,0.5713626153835024,0.0
0.0,0.0,0.0,0.10416631398134465,0.0,0.9945598921289457,0.0,0.0,0.0,0.07354155172028798,0.0
0.0,0.0,0.0,0.0,0.8978273019657791,0.0,0.44034774422591266,0.0,0.0,0.594675212521144,0.1900725
0.0,0.0,0.0,0.0,0.0,0.14757536617671954,0.9890508133042544,0.0,0.0,0.5614617416314414,0.0332242
0.0,0.0,0.23792329549402252,0.0,0.0,0.971283946877155,0.0,0.0,0.0,0.24667425115117836,0.0
0.5049743104333535,0.0,0.0,0.0,0.0,0.0,0.8631343729700256,0.0,0.0,0.7024916464946068,0.0
0.0,0.7019055941552256,0.0,0.0,0.0,0.7122699887638112,0.0,0.0,0.0,0.9169279372477244,0.4491845
0.0,0.0,0.0,0.0,0.0,0.0,0.9413039751917366,0.33756010766711547,0.0,0.39293112234127237,0.0
0.0,0.5599093609609198,0.0,0.0,0.0,0.8285538651821824,0.0,0.0,0.0,0.39853423168626967,0.1180565
0.0,0.0,0.8510596686862467,0.0,0.5250689862633822,0.0,0.0,0.0,0.0,0.4561033998903937,0.1433837
0.0,0.0,0.0,0.0,0.0,0.8683521321753453,0.0,0.49594815711577317,0.0,0.6461076996360989,0.2389299
0.7415912105362557,0.0,0.6708520525834076,0.0,0.0,0.0,0.0,0.0,0.0,0.4323407241143662,0.0
0.0,0.0,0.3261782117489177,0.0,0.0,0.9453082958380711,0.0,0.0,0.0,0.3619181249813225,0.0
0.7533483160608755,0.0,0.657621710931325,0.0,0.0,0.0,0.0,0.0,0.0,0.2220291461381375,0.0
0.2128340746275204,0.0,0.0,0.0,0.0,0.9770883566379486,0.0,0.0,0.0,0.17346250884136272,0.0
0.0,0.0,0.0,0.5755191899514677,0.0,0.0,0.0,0.0,0.8177882745537541,0.3124469566227548,0.0706593
0.0,0.30501037805773645,0.0,0.0,0.0,0.0,0.0,0.0,0.9523490270258466,0.016997190965084008,0.0
0.0,0.0,0.0,0.8280821275176126,0.560606805244018,0.0,0.0,0.0,0.0,0.46883256947308805,0.0
0.0,0.0,0.0,0.2652501527180953,0.0,0.0,0.9641796287430194,0.0,0.0,0.8902374985599334,0.0
0.0,0.0,0.0,0.0,0.0,0.37248091144334583,0.0,0.9280398539989186,0.0,0.12841992805054603,0.0
0.0,0.0,0.0,0.0,0.7251660440321395,0.0,0.6885740400151439,0.0,0.0,0.28825621693758186,0.0648525
0.0,0.0,0.0,0.4743962470623827,0.8803114226074354,0.0,0.0,0.0,0.0,0.522871271323031,0.0
0.9041000858881686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42732076324115853,0.224260405813408,0.0004476
0.7829898110537785,0.0,0.6220345294161477,0.0,0.0,0.0,0.0,0.0,0.0,0.9563596301572683,0.0
0.12275957005274574,0.0,0.0,0.0,0.9924364402622795,0.0,0.0,0.0,0.0,0.19109302626051827,0.0
0.0,0.0,0.9401288841201824,0.0,0.0,0.0,0.0,0.34081913274190007,0.0,0.12124842194913799,0.0
0.0,0.0,0.6650323601415674,0.0,0.0,0.0,0.0,0.0,0.746814541880738,0.6581582335139721,0.0
0.0,0.0,0.0,0.0,0.0,0.23278016304813776,0.0,0.0,0.9725293803743322,0.5321664515198965,0.0
0.39429500566967324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9189839217875102,0.030897962481826968,0.0
0.0,0.43528708389533133,0.0,0.0,0.0,0.0,0.0,0.9002917052788495,0.0,0.7304588862482455,0.0
0.869826295609119,0.0,0.0,0.0,0.0,0.49335810063980684,0.0,0.0,0.0,0.0673325074494947,0.0
0.5685318108268874,0.0,0.0,0.0,0.0,0.0,0.8226612790680624,0.0,0.0,0.9223784967085058,0.0
0.0,0.0,0.0,0.7028021876079129,0.0,0.0,0.7113853281404754,0.0,0.0,0.11161681278790936,0.0
0.8743299639490859,0.4853319628262599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38548421898200136,0.0
0.0,0.8187722766056544,0.0,0.0,0.0,0.0,0.0,0.0,0.5741184190234567,0.978104303316551,0.4573468
0.5437024453014522,0.0,0.0,0.0,0.0,0.0,0.0,0.8392780534323661,0.0,0.19545352073548072,0.0
0.4996070621631294,0.0,0.0,0.0,0.0,0.866252147724164,0.0,0.0,0.0,0.644658205307024,0.2395164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221848070938321,0.38674950751786585,0.9107675376268141,0.0
0.0,0.0,0.0,0.0,0.520670146388055,0.0,0.0,0.0,0.8537579274362501,0.784663999360639,0.3248775
0.0,0.9679527416424584,0.0,0.25113241516548224,0.0,0.0,0.0,0.0,0.0,0.246595749318695,0.0
0.0,0.0,0.0,0.8861716046186449,0.4633571917728438,0.0,0.0,0.0,0.0,0.6018650397874519,0.0
0.0,0.0,0.6544057181343419,0.0,0.0,0.0,0.7561436081017125,0.0,0.0,0.02302874896511997,0.0
0.0,0.0,0.692357463874742,0.0,0.7215546702897399,0.0,0.0,0.0,0.0,0.22993725619205085,0.0293081
0.6463702203350812,0.0,0.0,0.0,0.0,0.0,0.7630239434408195,0.0,0.0,0.9858315990460471,0.0
0.0,0.5911584535365376,0.8065554431111907,0.0,0.0,0.0,0.0,0.0,0.0,0.8732513599527377,0.0
0.0,0.0,0.0,0.9990880578716449,0.0,0.0,0.0,0.0,0.04269722026390911,0.1396039083170708,0.0
0.6263837930236545,0.0,0.7795148130967745,0.0,0.0,0.0,0.0,0.0,0.0,0.43023713865702373,0.0
0.0,0.0,0.708365294621702,0.0,0.0,0.0,0.70584602384338,0.0,0.0,0.17284005474363873,0.0
0.0,0.0,0.8244055958731661,0.0,0.0,0.0,0.565999481884047,0.0,0.0,0.8392300367544157,0.3737324
0.0,0.8194855450698395,0.0,0.0,0.0,0.0,0.0,0.0,0.5730998529240675,0.6096681267858682,0.2429586
0.0,0.0,0.0,0.39002006658650695,0.0,0.9208063573085585,0.0,0.0,0.0,0.22501715786338594,0.0
0.13424641741634127,0.0,0.0,0.0,0.9909479801739732,0.0,0.0,0.0,0.0,0.4906010712991131,0.0086654
0.0,0.0,0.0,0.7006084839329044,0.0,0.7135459005847048,0.0,0.0,0.0,0.40958282691659176,0.0
0.0,0.0,0.7378263427265637,0.6749905836222777,0.0,0.0,0.0,0.0,0.0,0.7060093360907569,0.3189453
0.0,0.0,0.0,0.0,0.0,0.3764341914807244,0.0,0.0,0.9264433601058694,0.5177947391870935,0.0
0.0,0.2714875278798609,0.962441957837293,0.0,0.0,0.0,0.0,0.0,0.0,0.8849985928065106,0.0
0.0,0.0,0.0,0.0,0.0,0.5472135774151928,0.8369930111371702,0.0,0.0,0.6298987525636459,0.24738
0.0,0.9704309836816573,0.0,0.0,0.24137876027242156,0.0,0.0,0.0,0.0,0.03376347628329812,0.0
0.0,0.0,0.0,0.0,0.9915986715566932,0.12935252052821172,0.0,0.0,0.0,0.31750294228055675,0.0
0.0,0.0,0.5276738842899829,0.0,0.0,0.0,0.8494470388660624,0.0,0.0,0.5527121962810604,0.1980441
0.09288572541961294,0.0,0.0,0.0,0.0,0.0,0.9956767758732109,0.0,0.0,0.5789011186395223,0.0
0.0,0.0,0.0,0.4322439339676496,0.0,0.0,0.0,0.9017567197133438,0.0,0.8479634937650239,0.3136253
0.9155367867478161,0.0,0.0,0.40223425029637117,0.0,0.0,0.0,0.0,0.0,0.025289784517957048,0.0
0.0,0.0,0.0,0.0,0.6834453874270021,0.0,0.7300016454808543,0.0,0.0,0.40260381979797144,0.1344882
0.0,0.0,0.0,0.9569549101011726,0.0,0.0,0.0,0.0,0.29023662765622193,0.3817344952004421,0.0373281
0.0,0.4391524188458924,0.0,0.0,0.0,0.0,0.8984125739446226,0.0,0.0,0.3898983224797774,0.0860414
0.0,0.0,0.0,0.8680878923755586,0.0,0.0,0.0,0.4964105267930574,0.0,0.20278956651683755,0.0
0.23299752895927156,0.0,0.9724773269844769,0.0,0.0,0.0,0.0,0.0,0.0,0.4765708754443885,0.0
0.0,0.7527070276198365,0.0,0.0,0.0,0.0,0.0,0.6583556262171005,0.0,0.2535157107412427,0.0
0.0,0.0,0.8153514651812375,0.0,0.0,0.0,0.0,0.0,0.5789663100965454,0.55897195029433,0.0
0.9651563746477945,0.0,0.0,0.0,0.0,0.0,0.2616737901982665,0.0,0.0,0.23393853836258927,0.0
0.0,0.5704327534846789,0.0,0.8213443088935891,0.0,0.0,0.0,0.0,0.0,0.09056547714044738,0.0
0.0,0.0,0.0,0.0,0.0,0.8726643822454379,0.0,0.4883204644085567,0.0,0.06733340541940414,0.0
0.0,0.41313308442096514,0.0,0.9106706619611832,0.0,0.0,0.0,0.0,0.0,0.44130155071211274,0.1039525
0.0,0.0,0.0,0.6994538998528318,0.0,0.7146777189619561,0.0,0.0,0.0,0.6243712237874266,0.0
0.9235584494336406,0.0,0.0,0.0,0.0,0.0,0.38345767756002663,0.0,0.0,0.1043834001633942,0.0
0.0,0.0,0.0,0.0,0.9709846990437491,0.0,0.2391416195958371,0.0,0.0,0.7750991088630867,0.1549912
0.0,0.0,0.0,0.0,0.6278505129381191,0.7783339472253159,0.0,0.0,0.0,0.3086729320091268,0.0
0.0,0.9981851654086084,0.0,0.060219395199462934,0.0,0.0,0.0,0.0,0.0,0.7679902270638289,0.0203851
0.0,0.0,0.0,0.0,0.0,0.0,0.9266738901395523,0.0,0.3758663343977866,0.5192861316315097,0.0
0.0,0.5558492378322448,0.0,0.0,0.8312831195214495,0.0,0.0,0.0,0.0,0.9389570582961979,0.0
0.0,0.0,0.4608849172488808,0.0,0.8874599106734299,0.0,0.0,0.0,0.0,0.0790171355546383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999402124864328,0.010934873231437133,0.5250230133388046,0.0
0.0,0.0,0.0,0.060576576135877705,0.0,0.0,0.0,0.0,0.9981635529429304,0.34118292814625484,0.0
0.0,0.0,0.0,0.0,0.0,0.6015038275263468,0.7988699177407764,0.0,0.0,0.8798071527921553,0.4094131
0.8482589581331441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295816650403155,0.4186719360001958,0.1234848
0.0,0.4432006240154093,0.0,0.0,0.0,0.0,0.8964224488891117,0.0,0.0,0.8794850310857418,0.3360244
0.0,0.0,0.0,0.0,0.0,0.0,0.30665145769271107,0.9518218759279152,0.0,0.25310516741584554,0.0
0.0,0.7289277467505835,0.0,0.0,0.0,0.0,0.6845906368167166,0.0,0.0,0.07483299177738367,0.0
0.9802351978907744,0.0,0.19783568135206128,0.0,0.0,0.0,0.0,0.0,0.0,0.43391743466579125,0.0
0.0,0.9357536165147315,0.0,0.3526544614485981,0.0,0.0,0.0,0.0,0.0,0.3088910790727776,0.0251435
0.0,0.9989781564531292,0.0,0.0,0.0451956074138554,0.0,0.0,0.0,0.0,0.2825249417566402,0.0
0.0,0.8811323197169243,0.0,0.0,0.0,0.0,0.47286978667522417,0.0,0.0,0.022318084811416283,0.0
0.0,0.0,0.4552596040564451,0.0,0.0,0.0,0.0,0.8903587439422206,0.0,0.2159245769034973,0.0004043
0.0,0.0,0.23158409313468478,0.0,0.0,0.0,0.9728148887671206,0.0,0.0,0.6173252180249962,0.0965568
0.0,0.0,0.0,0.0,0.7456647419021312,0.0,0.0,0.6663213133946925,0.0,0.9685925532949601,0.0
0.0,0.4789554324032954,0.87783921863367,0.0,0.0,0.0,0.0,0.0,0.0,0.28613290171460126,0.0
0.0,0.0,0.0,0.0,0.9095201001451092,0.0,0.0,0.0,0.4156599420584457,0.8627975782713553,0.3109368
0.0,0.0,0.0,0.0,0.0,0.0,0.8854509896996849,0.0,0.4647327671252033,0.506709177091382,0.0
0.0,0.0,0.0,0.8030234208568539,0.0,0.0,0.0,0.0,0.5959474687884463,0.11504716084977185,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598189617269314,0.28061995778888477,0.1398059434707537,0.0
0.0,0.0,0.0,0.0,0.21266843792918516,0.0,0.0,0.9771244217134071,0.0,0.21811943318825877,0.0
0.0,0.5542113897868052,0.0,0.8323759579844782,0.0,0.0,0.0,0.0,0.0,0.545915087190367,0.2013834
0.04366519374447197,0.0,0.9990462205800379,0.0,0.0,0.0,0.0,0.0,0.0,0.7093122611253301,0.0
0.0,0.0,0.0,0.6020376054964273,0.0,0.0,0.0,0.7984677335798412,0.0,0.45981095792658455,0.1610136
0.0,0.6858567599049112,0.0,0.0,0.0,0.7277365628390106,0.0,0.0,0.0,0.822578564364967,0.3908544
0.0,0.0,0.0,0.0,0.5849579013843011,0.8110636557065507,0.0,0.0,0.0,0.5010382573692796,0.0
0.0,0.0,0.0,0.0,0.635549214693797,0.0,0.0,0.7720603575512073,0.0,0.597168288480694,0.0
0.7130917376247157,0.0,0.0,0.0,0.0,0.0,0.7010707337575599,0.0,0.0,0.13310092149708075,0.0
0.0,0.0,0.0,0.0,0.0,0.5690991858396549,0.8222688834418107,0.0,0.0,0.7021243178802195,0.2954636
0.0,0.0,0.0,0.0,0.0,0.9112926982948689,0.4117591748030112,0.0,0.0,0.06911712207141296,0.0
0.0,0.9985415353174819,0.0,0.0,0.0,0.0,0.0,0.05398890854430885,0.0,0.8695683424421073,0.0
0.0,0.0,0.0,0.36617122113355927,0.0,0.0,0.9305474930456576,0.0,0.0,0.04994139546290843,0.0
0.0,0.0,0.7950841594201061,0.0,0.6064991174265824,0.0,0.0,0.0,0.0,0.4478933180182503,0.154637
0.0,0.0,0.0,0.0,0.5329097532302791,0.0,0.0,0.0,0.8461720835102298,0.5761519292324461,0.2127119
0.0,0.0,0.0,0.29124501254205026,0.0,0.0,0.0,0.0,0.9566484948346393,0.8008135554617837,0.2009901
0.0,0.0,0.0,0.5355860441784225,0.0,0.8444806624673585,0.0,0.0,0.0,0.1936374728237097,0.0
0.0,0.0,0.0,0.8514515777710957,0.0,0.0,0.5244332280768562,0.0,0.0,0.20199456439568175,0.0
0.0,0.9775504447809145,0.0,0.0,0.0,0.0,0.21070151377870064,0.0,0.0,0.2188001949241295,0.0
0.014675759389327865,0.999892305244093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682050466290314,0.0
0.0,0.0,0.0,0.6381266595397336,0.7699314036877968,0.0,0.0,0.0,0.0,0.6539365311308254,0.0
0.9969171749148562,0.0,0.0,0.0,0.0784611136792116,0.0,0.0,0.0,0.0,0.9037536617134365,0.0599969
0.0,0.0,0.0,0.0,0.8192428161077215,0.573446778921889,0.0,0.0,0.0,0.707415704075554,0.0
0.7554753555462138,0.0,0.0,0.0,0.0,0.6551770655039154,0.0,0.0,0.0,0.8686066437533617,0.4153351
0.0,0.0,0.0,0.0,0.0,0.6087574171483486,0.0,0.7933564186838545,0.0,0.8060404117925347,0.3677355
0.5615616168053003,0.0,0.8274349222331729,0.0,0.0,0.0,0.0,0.0,0.0,0.13663406306685555,0.0
0.7855627633388381,0.0,0.0,0.0,0.0,0.0,0.6187819849150819,0.0,0.0,0.9463190019705904,0.0
0.0,0.0,0.6126964000895294,0.0,0.7903183670631293,0.0,0.0,0.0,0.0,0.2537812402597206,0.0399741
0.0,0.0,0.0,0.0,0.0,0.9303961528668109,0.0,0.3665555875043207,0.0,0.37039879084171545,0.0563658
0.0,0.0,0.9683558749193555,0.0,0.2495734351031168,0.0,0.0,0.0,0.0,0.13060470942679214,0.0
0.0,0.7202462626165539,0.0,0.0,0.0,0.6937184740129717,0.0,0.0,0.0,0.016754896030854116,0.0
0.0,0.0,0.0,0.9806938925455168,0.0,0.0,0.1955491987299427,0.0,0.0,0.6138532971095013,0.0
0.0,0.0,0.0,0.0,0.0,0.21797219565226794,0.9759549794547541,0.0,0.0,0.9187993740707756,0.1864349
0.0,0.0,0.0,0.0,0.0,0.0,0.6987329488683371,0.0,0.7153826012461847,0.4221672911354787,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7787276544169855,0.6273621284762254,0.0,0.7493605048682855,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8387244277734527,0.5445560891736445,0.0,0.15619358943539896,0.0
0.0,0.0,0.0,0.7881678174152017,0.0,0.0,0.0,0.0,0.6154603899447612,0.2133170869579919,0.0160679
0.0,0.24671321384888786,0.0,0.0,0.0,0.9690885357449817,0.0,0.0,0.0,0.010978016234519106,0.0
0.589237436303159,0.0,0.0,0.8079599270130176,0.0,0.0,0.0,0.0,0.0,0.7015952152752519,0.0
0.0,0.0,0.0,0.0,0.0,0.9885408541370381,0.0,0.0,0.1509535680334024,0.6419487473948486,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9781281488308521,0.2080031837850819,0.0,0.8494067794353519,0.0
0.0,0.7234525410122028,0.0,0.0,0.0,0.6903741166229995,0.0,0.0,0.0,0.28621724659048076,0.0636428
0.0,0.0,0.0,0.8069267208256896,0.5906515615974445,0.0,0.0,0.0,0.0,0.7976755174357463,0.0
0.0,0.0,0.0,0.0,0.7551442137361063,0.6555587055793536,0.0,0.0,0.0,0.3523782485676379,0.0
0.2208706800847015,0.9753031029782082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644070164937099,0.0
0.0,0.0,0.0,0.0,0.34497135179111543,0.0,0.0,0.9386132145050008,0.0,0.5248333361623013,0.0
0.7951597569046897,0.0,0.0,0.0,0.6064000008239403,0.0,0.0,0.0,0.0,0.07710207580760153,0.0
0.0,0.3955498481253221,0.0,0.0,0.0,0.9184445098360784,0.0,0.0,0.0,0.6840842312897344,0.2134196
0.0,0.0,0.0,0.0,0.4893061959538727,0.0,0.0,0.0,0.8721120608047743,0.03539591971520861,0.0
0.0,0.7115723211315103,0.0,0.0,0.0,0.0,0.0,0.0,0.7026128605423579,0.7042815694484784,0.3192549
0.0,0.0,0.0,0.0,0.0,0.6649835497058209,0.0,0.7468580043225393,0.0,0.92564633040617,0.4514591
0.0,0.9887346557422703,0.0,0.0,0.0,0.0,0.14967892481646905,0.0,0.0,0.2279019468184278,0.0
0.0,0.0,0.0,0.5286186248124223,0.0,0.0,0.0,0.0,0.8488594403677346,0.20140739608762148,0.0016436
0.0,0.0,0.0,0.0,0.0,0.07332816841450973,0.0,0.9973078660659273,0.0,0.505588610416869,0.0
0.0,0.0,0.0,0.5572964505552136,0.830313595094384,0.0,0.0,0.0,0.0,0.9997464259582857,0.0
0.0,0.0,0.9945123476340477,0.0,0.10461926401679153,0.0,0.0,0.0,0.0,0.45080657657713175,0.0
0.0,0.0,0.0,0.6729063676572247,0.0,0.0,0.739727666351854,0.0,0.0,0.9501702851845427,0.0
0.0,0.0,0.0,0.3377890651450361,0.9412218375433299,0.0,0.0,0.0,0.0,0.6506387706228611,0.0
0.8317232020896549,0.0,0.0,0.5551905214480259,0.0,0.0,0.0,0.0,0.0,0.31234085809450884,0.0
0.650480643184556,0.0,0.0,0.0,0.7595228323376503,0.0,0.0,0.0,0.0,0.5714596912296137,0.2347169
0.0,0.0,0.0,0.0,0.0,0.959803725344926,0.0,0.0,0.28067206632296354,0.8291376825293224,0.0
0.586178589523651,0.0,0.0,0.0,0.0,0.0,0.0,0.810181869202257,0.0,0.6947980379510367,0.2960561
0.0,0.8974866905427336,0.0,0.0,0.44104154033225895,0.0,0.0,0.0,0.0,0.7197031469154229,0.0
0.0,0.0,0.0,0.0,0.4113937413194629,0.0,0.9114577278202072,0.0,0.0,0.8002746686445398,0.2778857
0.0,0.0,0.0,0.0,0.0,0.0,0.9703108591545192,0.24186119284998803,0.0,0.8094501248227748,0.0
0.0,0.9790155617391817,0.0,0.0,0.0,0.20378549966205767,0.0,0.0,0.0,0.009585488306570578,0.0
0.0,0.0,0.7437822052080237,0.0,0.0,0.0,0.668422045728512,0.0,0.0,0.9916876986453721,0.4921043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638684832419678,0.7694684430417195,0.8977880742844598,0.0
0.0,0.9664638471781121,0.0,0.0,0.0,0.0,0.0,0.0,0.2568027104562617,0.7808660972950741,0.1694554
0.0,0.0,0.0,0.0,0.0,0.7052065562029487,0.7090019133178537,0.0,0.0,0.5865727943057274,0.2473458
0.0,0.6564357403039554,0.0,0.0,0.0,0.7543819449400933,0.0,0.0,0.0,0.046887478363878965,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007402618997984766,0.0,0.9999726002406119,0.5586620888044778,0.0
0.0,0.4595445784451723,0.0,0.0,0.0,0.8881547052296963,0.0,0.0,0.0,0.27089642042913753,0.029554
0.0,0.0,0.5522726316349552,0.0,0.0,0.0,0.0,0.0,0.8336635654429196,0.7062889236053821,0.0
0.0,0.0,0.0,0.4815798264487613,0.0,0.8764022311459396,0.0,0.0,0.0,0.06057854417074726,0.0
0.0,0.0,0.0,0.0,0.0,0.998848244863296,0.0,0.0,0.04798107682735906,0.22296417109159683,0.0
0.0,0.0,0.6974422905184564,0.7166409501252137,0.0,0.0,0.0,0.0,0.0,0.49647287314591837,0.1921975
0.0,0.3423178873944691,0.9395841973818992,0.0,0.0,0.0,0.0,0.0,0.0,0.08921233721946475,0.0
0.7211209596375748,0.0,0.0,0.6928091812118132,0.0,0.0,0.0,0.0,0.0,0.5375042254158677,0.0
0.0,0.0,0.28612377130944033,0.0,0.0,0.0,0.9581926672082516,0.0,0.0,0.4713241176052816,0.0704773
0.0,0.9243113294725375,0.0,0.0,0.0,0.0,0.3816393142860288,0.0,0.0,0.06935414013001096,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9842249811444137,0.1769214133203741,0.0,0.003151733339564866,0.0
0.0,0.0,0.0,0.0,0.6907951669767465,0.7230505081123785,0.0,0.0,0.0,0.9802655205782776,0.0
0.8810764474004146,0.0,0.0,0.0,0.0,0.0,0.4729738828268052,0.0,0.0,0.5847696202342788,0.0
0.4751333546409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799137999302458,0.616992235693963,0.2153935
0.0,0.0,0.0,0.0,0.8874915889351473,0.4608239138427685,0.0,0.0,0.0,0.3680197183828051,0.0
0.42354583513350286,0.0,0.0,0.0,0.0,0.9058746743016185,0.0,0.0,0.0,0.8611488562060694,0.3149772
0.6647060834695367,0.0,0.7471049608981253,0.0,0.0,0.0,0.0,0.0,0.0,0.8118936516683228,0.0
0.0,0.0,0.29889741121861124,0.0,0.0,0.9542852495804449,0.0,0.0,0.0,0.6108384184346133,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.728411782786938,0.6851396023418547,0.0,0.6807704552716801,0.0
0.0,0.0,0.0,0.9744067791079404,0.0,0.0,0.0,0.0,0.22479196789140313,0.18621603213015936,0.0
0.0,0.0,0.0,0.0,0.9489931576715216,0.0,0.0,0.0,0.3152966645758157,0.09302317040454888,0.0
0.0,0.0,0.9689797656678741,0.24714006904229738,0.0,0.0,0.0,0.0,0.0,0.2987960772941013,0.0
0.0,0.666299918420277,0.0,0.0,0.0,0.0,0.0,0.7456838597643992,0.0,0.05912869567628476,0.0
0.1542399682982134,0.0,0.0,0.0,0.0,0.9880334165297073,0.0,0.0,0.0,0.9198020669442925,0.1312617
0.0,0.0,0.7655638926472068,0.0,0.0,0.6433598730686084,0.0,0.0,0.0,0.9392224780447197,0.0
0.0,0.7571499342501955,0.0,0.6532411324043553,0.0,0.0,0.0,0.0,0.0,0.8416235488706899,0.3986709
0.0,0.0,0.0,0.0,0.0,0.891779161503579,0.0,0.45247091299659625,0.0,0.030137723199410216,0.0
0.9437870367884672,0.0,0.0,0.3305541244486964,0.0,0.0,0.0,0.0,0.0,0.001845702888331524,0.0
0.0,0.0,0.0,0.8706789827496968,0.49185171444039233,0.0,0.0,0.0,0.0,0.14475245542850868,0.0
0.0,0.0,0.601355620755703,0.0,0.7989814875111457,0.0,0.0,0.0,0.0,0.8434948191661171,0.3878862
0.0,0.6130321490007637,0.0,0.7900579626150889,0.0,0.0,0.0,0.0,0.0,0.881624457147856,0.4138452
0.0,0.0,0.8685898200111916,0.0,0.0,0.4955317593988562,0.0,0.0,0.0,0.49098078183612315,0.0
0.0,0.6270937540344179,0.7789437872215303,0.0,0.0,0.0,0.0,0.0,0.0,0.4017665507670227,0.0
0.0,0.2448861930532799,0.0,0.9695518307196741,0.0,0.0,0.0,0.0,0.0,0.07535974172971305,0.0
0.0,0.0,0.7550539214312421,0.0,0.0,0.0,0.655662699664472,0.0,0.0,0.4986211107500864,0.1911389
0.0,0.0,0.0,0.4350146429133747,0.0,0.0,0.0,0.0,0.900423378445356,0.1642185861035247,0.0
0.0,0.0,0.0,0.7913529692526826,0.0,0.0,0.6113595325624379,0.0,0.0,0.12793760554935452,0.0
0.0,0.9340885135517579,0.0,0.0,0.3570415225861934,0.0,0.0,0.0,0.0,0.0904011218798989,0.0
0.8064823834567111,0.0,0.0,0.0,0.0,0.0,0.591258120598764,0.0,0.0,0.11986726842095263,0.0
0.0,0.8257160036273411,0.0,0.5640860584642142,0.0,0.0,0.0,0.0,0.0,0.030810908356834643,0.0
0.0,0.9999743519789384,0.0,0.0,0.007162079607369603,0.0,0.0,0.0,0.0,0.21691297092163309,0.0
0.0,0.0,0.0,0.0,0.3494386279978705,0.9369592548574168,0.0,0.0,0.0,0.2356128358671189,0.0
0.0,0.8082363843209251,0.0,0.0,0.0,0.5888581722790625,0.0,0.0,0.0,0.8969373961041066,0.4154339
