α_1_re,α_2_re,α_3_re,α_4_re,α_5_re,α_6_re,α_7_re,α_8_re,α_9_re,N
0.0,0.0,0.3701396842261187,0.4472907981034891,0.0,0.0,0.0,0.632933534812939,0.5121744786712152,0.7380429
0.6051803090143019,0.4458373489209602,0.0,0.0,0.6415162029521552,0.0,0.15311046090431985,0.0,0.0,0.4062417
0.18008750569873438,0.0,0.5114903301691714,0.0,0.8352842587988878,0.0,0.09080935765345464,0.0,0.0,0.5715466
0.0,0.0,0.5691740535134721,0.0,0.50114577643615,0.0,0.0,0.2747784673911349,0.5910927181292548,0.4399656
0.026813645097901337,0.0,0.0,0.0,0.46714497744002287,0.0,0.7038135316789175,0.5345120308419389,0.0,0.3293335
0.0,0.0,0.0,0.7015777103948886,0.2996479363662816,0.5578775200538353,0.0,0.3267606205268271,0.0,0.292891
0.0,0.0,0.7804994717165186,0.09040208442131514,0.5943311238623809,0.17151837508265969,0.0,0.0,0.0,0.4692107
0.5278258487161324,0.0,0.0,0.2799062935256437,0.31657878602099676,0.7367701218923733,0.0,0.0,0.0,0.4232664
0.07430089999841852,0.0,0.5393920186955604,0.0,0.0,0.5809551304364845,0.0,0.6050014568961634,0.0,0.5566347
0.0,0.6030983235761092,0.13833588382869727,0.0,0.1107152720603788,0.0,0.777738853264781,0.0,0.0,0.5227892
0.34667972374071826,0.0,0.0,0.0,0.5888003566048725,0.44924046957373126,0.0,0.0,0.575595613001183,0.7715854
0.6710636750526031,0.0,0.0,0.0,0.3338303436547339,0.6176448206805278,0.0,0.23821360407578532,0.0,0.7636108
0.0,0.5927419870338467,0.44759404777113193,0.0,0.0,0.0,0.27702864745487427,0.0,0.6095667590152399,0.415798
0.7299262433474795,0.0,0.5021304107573811,0.0,0.39697025384547796,0.0,0.0,0.23976519227593626,0.0,0.4108728
0.0,0.0,0.17927119429080976,0.0,0.6213900992017358,0.5632014472439203,0.0,0.5143348260947894,0.0,0.3237627
0.0,0.40354868753151396,0.5616318593403755,0.0,0.0,0.0,0.24371826021439616,0.6799408216922507,0.0,0.4174193
0.0,0.0,0.38940590751487497,0.5223202872039193,0.45065085467009036,0.0,0.6102936702546152,0.0,0.0,0.7355209
0.14762521392233954,0.9803013591928598,0.0,0.0,0.08551968799439359,0.0,0.0,0.0,0.09951092575369178,0.1128965
0.0,0.0,0.21800162505374687,0.5703923089416689,0.5058579408916868,0.0,0.0,0.0,0.6092911036696171,0.493356
0.0,0.0,0.5323457744318636,0.0,0.7086355285008751,0.0,0.4040424503006137,0.0,0.2262595026643105,0.8977444
0.0,0.10238648214422853,0.0,0.0,0.0,0.33262847235611526,0.6883332704449684,0.6364531533826354,0.0,0.4081079
0.0,0.0,0.4882624569042961,0.46502423997950665,0.42903612578914146,0.6010659133382186,0.0,0.0,0.0,0.3089276
0.07181737371375654,0.0,0.0,0.0,0.0,0.5314178447130513,0.8425758254548961,0.05003316412535312,0.0,0.4560111
0.03630870217482682,0.0,0.0,0.14900608290126255,0.0,0.0,0.7877240634729268,0.0,0.5966319344709113,0.0915031
0.3225936807701545,0.0,0.0,0.0,0.8905797338767258,0.22719490150976113,0.0,0.22623777638403741,0.0,0.3737894
0.0,0.5435736662600961,0.536498039323458,0.5782564546016707,0.0,0.0,0.0,0.0,0.28690938615205475,0.7276799
0.396525416416646,0.0,0.0,0.0,0.20586210678706962,0.30259612045112516,0.0,0.0,0.8419168456639426,0.6057688
0.12950596058247968,0.18646524890969948,0.0,0.0,0.0,0.0,0.7276769863251185,0.6472597011211547,0.0,0.0518625
0.0,0.0,0.0,0.0,0.6876533880454399,0.06382321084911316,0.26492736921534243,0.672958323157664,0.0,0.1879349
0.0,0.44489820311198436,0.0,0.5057230638580493,0.0,0.5759066213718007,0.0,0.46329400493625245,0.0,0.4922977
0.09980396536191756,0.0,0.4621172998049524,0.6617270300607206,0.0,0.0,0.5818969903737561,0.0,0.0,0.4072108
0.0,0.5717543283897806,0.0,0.0,0.0,0.0,0.6422252386828954,0.09858833091650673,0.5009232194392135,0.4656823
0.6718056117173361,0.034730077679386594,0.0,0.0,0.0,0.0,0.613749872613414,0.413257952901693,0.0,0.2563134
0.0,0.0,0.5250967495123529,0.0,0.48689913858862827,0.6940734514724427,0.0,0.07392344996240452,0.0,0.2636399
0.6941994040295539,0.0,0.4812423001543034,0.0,0.28225053458641775,0.0,0.454783104031899,0.0,0.0,0.5477834
0.0,0.07908446904380452,0.0,0.0,0.0,0.2200878544138646,0.008298267022000138,0.9722335737156955,0.0,0.2154956
0.29294961228743355,0.0,0.2218974410996251,0.7003290106948149,0.0,0.0,0.0,0.0,0.6119487944863545,0.4898527
0.0,0.0,0.6477495638081396,0.00963009148081831,0.0,0.0,0.4379063197234508,0.0,0.6233504785196678,0.2837857
0.6176200056113204,0.6569234982214988,0.0,0.05235107670271068,0.0,0.4292509882588137,0.0,0.0,0.0,0.3885662
0.0,0.18946084013421668,0.52925949147681,0.7257401241568447,0.0,0.0,0.39659835214755074,0.0,0.0,0.4649173
0.0,0.0,0.0,0.398847865654601,0.0,0.4881597643496876,0.48318332506107164,0.0,0.6075806933369047,0.0064616
0.4841700703924941,0.0,0.0,0.10778910172545134,0.0,0.2301078137181758,0.0,0.0,0.8372641438346616,0.4299869
0.0,0.0,0.4848425144508249,0.5824507164929317,0.47969288314028113,0.0,0.44223708223354224,0.0,0.0,0.7408617
0.0,0.27478631221818434,0.0,0.5507889090896452,0.0,0.33753497571374924,0.7121756808620242,0.0,0.0,0.5661261
0.13171324225538458,0.41946253531238864,0.0,0.0,0.5691075824796552,0.0,0.6948520438539703,0.0,0.0,0.4969382
0.1735836008202564,0.0,0.7436874697620721,0.0,0.0,0.0,0.0,0.49460388677763084,0.41492731415227607,0.3845232
0.0,0.0,0.0,0.0,0.1179360272827012,0.0,0.048255223566745255,0.4369124694511019,0.8904324909309167,0.1051682
0.0,0.7144125376899516,0.1728923059422058,0.0,0.0,0.0861640516310401,0.0,0.0,0.6725315849414908,0.4843922
0.4168371521353545,0.0,0.0,0.0,0.01836937954345268,0.8970634561315809,0.14555586614128435,0.0,0.0,0.3961543
0.8481837822361822,0.06937852812423707,0.0,0.0,0.0,0.1837619364780557,0.4919374371692745,0.0,0.0,0.2210341
0.4116879943539651,0.0,0.0,0.4178610229996152,0.5808856908376465,0.0,0.0,0.0,0.5643376426773202,0.8469042
0.3596775211444394,0.6582302513588265,0.46221326174859984,0.4729946274993063,0.0,0.0,0.0,0.0,0.0,0.3804324
0.0,0.0,0.5513345417944291,0.5302385653441272,0.0,0.0,0.5274856349596209,0.36964333046515857,0.0,0.7710885
0.0,0.40346533810491836,0.5147892646643232,0.296071965300846,0.0,0.0,0.0,0.6960956294196537,0.0,0.736229
0.4740405884067321,0.0,0.0,0.8357100598667909,0.0,0.22599596635265265,0.0,0.0,0.16062390722670908,0.1878664
0.0,0.2989252617661186,0.0,0.0,0.03674796684507024,0.6754794629444825,0.0,0.6730681763024045,0.0,0.4974653
0.0,0.1851195699834144,0.4498662038839229,0.0,0.0,0.5660483260575677,0.0,0.665537704401223,0.0,0.4924888
0.0,0.1695525773845441,0.0,0.818835220676205,0.4284320507215278,0.0,0.34235476160987627,0.0,0.0,0.2101394
0.0,0.0,0.0,0.8127063228631641,0.0,0.42086780469642754,0.0,0.4023111616696039,0.02290093762923632,0.3686719
0.0,0.0,0.0,0.40613813389162723,0.0,0.5930885237137468,0.0,0.564062478012146,0.40636355660525486,0.4377618
0.21866348619564424,0.38781257972259453,0.5883824292093263,0.6749768883535241,0.0,0.0,0.0,0.0,0.0,0.4756516
0.0,0.3192313694889778,0.7093347203653086,0.515308121467334,0.0,0.0,0.35971256187165374,0.0,0.0,0.4888369
0.0,0.0,0.17397364343443944,0.0,0.3857573094318313,0.0,0.48180032974470693,0.0,0.7673284250358204,0.4731933
0.029634825321994972,0.36550041846034176,0.0,0.0,0.0,0.0,0.0,0.9298305325349233,0.030763647366182444,0.0297752
0.0,0.6563731604580126,0.27386169895545814,0.0,0.0,0.2941858490303495,0.0,0.0,0.6384580881356915,0.461414
0.1897123434769069,0.0,0.0,0.0899770016286963,0.5815237209459343,0.0,0.7859666200848512,0.0,0.0,0.4701842
0.3853003893476359,0.6372644823563364,0.6464295227427999,0.0,0.16603150791999377,0.0,0.0,0.0,0.0,0.1249466
0.9170227064310853,0.3378998790422641,0.0,0.0,0.12144361055920687,0.0,0.0,0.0,0.1736216492473631,0.3009713
0.0,0.1764699360310922,0.0,0.0,0.0,0.8979048519380903,0.14925335965562905,0.3746313830617047,0.0,0.4720871
0.0,0.3945059528618487,0.0,0.0,0.21405415901368025,0.0,0.4565506808542743,0.0,0.7681844478880118,0.4010865
0.3001710547781275,0.0,0.0,0.18667879672791138,0.5619259863214179,0.7478553005911686,0.0,0.0,0.0,0.2807921
0.25696139482914104,0.0,0.0,0.489573189440582,0.6586613899188909,0.0,0.5103470458213243,0.0,0.0,0.3763507
0.5842576458296753,0.0,0.0,0.5134466151207319,0.0,0.4168311394730623,0.0,0.4703906651669623,0.0,0.7727642
0.6195260980814539,0.47062102061347616,0.0,0.0,0.0,0.0,0.3247751423157657,0.5377958494507679,0.0,0.1803326
0.0,0.0,0.0,0.0,0.4874705564475089,0.0,0.21311488355872582,0.5558956695966072,0.6386975086269293,0.328221
0.0,0.19628346582253153,0.0,0.5649086517348282,0.0,0.0,0.7690606090977888,0.0,0.22560318210072272,0.343924
0.5410742630895489,0.5267464748013163,0.0,0.0,0.5617990412296155,0.0,0.0,0.0,0.33787368997892153,0.7169268
0.0,0.0,0.12587453709775714,0.0,0.6090798811253625,0.0,0.0,0.5824879290562367,0.5233403403355373,0.3359453
0.0,0.0,0.5932359665399299,0.0,0.21221385641324755,0.6872562892010978,0.0,0.0,0.36154551594949946,0.1474305
0.7467744580968659,0.17545029116971686,0.0,0.0,0.5595440659345431,0.3137762615942024,0.0,0.0,0.0,0.4822219
0.0,0.6986596656990212,0.636490543462458,0.23002303593716839,0.0,0.0,0.0,0.0,0.2320428032636325,0.4214772
0.6083397396563861,0.4446136647275921,0.0,0.4761373903902571,0.0,0.4533592788999213,0.0,0.0,0.0,0.4018828
0.127248765473826,0.5101412102669076,0.0,0.713658231675917,0.0,0.0,0.0,0.4628775492870712,0.0,0.4951119
0.0,0.3233356353837126,0.0,0.0,0.6132141058478421,0.28901032908873164,0.0,0.0,0.660223868820467,0.4671338
0.45729821952690847,0.0,0.0,0.5586551083911421,0.0,0.0,0.0,0.6008558349357727,0.34315459185276276,0.4995496
0.0,0.0,0.0,0.5799489929116854,0.6023293210287082,0.05961824376607059,0.5452561046518111,0.0,0.0,0.3300286
0.3245085078581684,0.11393919051319938,0.8641685055631523,0.0,0.0,0.0,0.0,0.3673212261571744,0.0,0.3390701
0.0,0.7407218942694833,0.0,0.6238675008275758,0.0,0.1325510745729794,0.0,0.21107020014803543,0.0,0.4912333
0.0,0.6728375817387262,0.0,0.05649816412388342,0.3047211110760626,0.0,0.6717459270551505,0.0,0.0,0.4976217
0.1458231898385475,0.0,0.040086870495623886,0.0,0.7190841636236975,0.0,0.0,0.0,0.6782673556532006,0.6921983
0.5322635370995489,0.5052146563434676,0.0,0.0,0.2434520540384874,0.0,0.0,0.6341803966336947,0.0,0.3615687
0.0,0.4447463854863245,0.0,0.0,0.0,0.3106354792544009,0.3330294849288589,0.0,0.7712312323766831,0.5502167
0.6736596501204539,0.0,0.0,0.0,0.0,0.0,0.3610759396700553,0.5022835283379111,0.4043737117461929,0.4343965
0.0,0.5592284582523339,0.4150249306272086,0.1114726563270475,0.0,0.0,0.7089370108338188,0.0,0.0,0.4997744
0.0,0.40046524687111085,0.32472107525216715,0.0,0.43041912545653027,0.0,0.0,0.0,0.7408935050172678,0.4574501
0.1885066740174827,0.0,0.0,0.5348092365108995,0.0,0.0,0.10799362710579805,0.8165670155584471,0.0,0.4630415
0.5777561063200589,0.0,0.3784096963076386,0.34995534245095217,0.632878536245528,0.0,0.0,0.0,0.0,0.4567171
0.8737166326889267,0.0,0.0,0.2252437751528913,0.01920316235019514,0.0,0.0,0.0,0.4307153654948345,0.4134201
0.7801340373091898,0.42248424010277624,0.0,0.0,0.4410455123426169,0.0,0.13556108121021312,0.0,0.0,0.3538957
0.0,0.2866346163879096,0.0,0.0,0.0,0.18607613010033766,0.6342208654786884,0.0,0.6935273349237948,0.4259112
0.0,0.1841963613302976,0.0,0.0,0.0,0.9398480967310503,0.22088878219274308,0.0,0.18429704676176345,0.4240836
0.575640381602091,0.0,0.0,0.6332648153044149,0.0,0.0,0.33339313177167423,0.39555384520181225,0.0,0.3385133
0.0,0.29333383009349073,0.0,0.0,0.0,0.9180743327648875,0.08785742873964943,0.25174561735261064,0.0,0.4451644
0.0,0.0,0.0,0.0835051930850498,0.8993262638376176,0.0,0.0,0.4259894880403306,0.05265083075163549,0.0593866
0.0,0.0,0.28354299872316,0.0,0.15140277788172127,0.7805591603527449,0.5361044337759145,0.0,0.0,0.521971
0.0,0.8710523428398419,0.4340314029608437,0.0,0.07431218095496629,0.0,0.0,0.21762871372771667,0.0,0.0998127
0.06823272588594004,0.0,0.3573362709451284,0.0,0.0,0.0,0.8652496528266893,0.0,0.3449610454362894,0.2856475
0.0,0.0,0.5689112271509251,0.3763643593203091,0.0,0.0,0.4495131671918418,0.0,0.5767389332932199,0.3979481
0.0,0.0,0.0,0.8870754420859118,0.22522894298344892,0.3138600477300576,0.0,0.2527072490640669,0.0,0.2377881
0.0,0.0,0.1753036830490066,0.056590883491783435,0.0,0.7693360371568178,0.0,0.6117092058706624,0.0,0.5014445
0.0,0.22707299806806042,0.5560496575424018,0.0,0.0,0.0,0.0,0.5492158996717399,0.5810408999744524,0.1734526
0.43367788102753796,0.4530923882781997,0.0,0.43567642796423617,0.6456135324698092,0.0,0.0,0.0,0.0,0.0825866
0.4235148115969026,0.562210789835856,0.0,0.5953271618696087,0.0,0.0,0.3874787768258536,0.0,0.0,0.3993495
0.49020866350771797,0.0,0.08974956190293525,0.5466370332926145,0.0,0.0,0.0,0.0,0.6729252827716143,0.4965222
0.0,0.0,0.3766338344807285,0.0,0.3092693919911301,0.7806099395506954,0.0,0.391340670230478,0.0,0.3586266
0.5722548505411201,0.5586987901251359,0.4234869648983329,0.0,0.4254865902776111,0.0,0.0,0.0,0.0,0.3029085
0.0,0.0,0.0,0.5325793020402132,0.0,0.21654201501520007,0.7346210641640165,0.36027869054114814,0.0,0.2611675
0.6350468739118372,0.0,0.0,0.0,0.12001212941173701,0.739198076245823,0.18946968307182652,0.0,0.0,0.4962875
0.0,0.0,0.0,0.12895168841239113,0.0,0.0,0.46454851504071004,0.7103087410731124,0.5128621955108359,0.1129757
0.0,0.5360538523282797,0.5218723434480564,0.0,0.0,0.0,0.0,0.09577826371106316,0.6565988491830754,0.3019883
0.16806849920118658,0.0,0.5369913737894635,0.6757725423240725,0.0,0.4761561877082197,0.0,0.0,0.0,0.2828572
0.025846706421269433,0.6212945094551346,0.0,0.039595524905362764,0.78214913839724,0.0,0.0,0.0,0.0,0.0043845
0.19384752414212122,0.0,0.0,0.06744921234694073,0.0,0.0,0.0,0.903691659207109,0.37578601120484656,0.2008772
0.0,0.3049410579599783,0.0,0.0,0.5405436857051679,0.0,0.28192001572861747,0.731672453865866,0.0,0.1749669
0.6354129698269465,0.0,0.7478889484758469,0.0,0.19131699477603673,0.0,0.0,0.017614937787508785,0.0,0.1885469
0.7422648158062651,0.0,0.0,0.021941639037872804,0.0,0.0,0.20035749701185052,0.0,0.6390761934883582,0.474571
0.13873338012796582,0.0,0.0,0.0,0.41640226305192635,0.7432928395702249,0.0,0.5048543940653933,0.0,0.5577965
0.0,0.0,0.5150694511335994,0.0,0.6777736318234097,0.0971852098256866,0.0,0.5156368872617386,0.0,0.4414972
0.5471836611397614,0.7267208666209797,0.2792929946141645,0.0,0.0,0.0,0.0,0.0,0.30734711021708244,0.2795901
0.0,0.0,0.40411038015514866,0.6515948763122899,0.0,0.0,0.3484886010193981,0.5391424791035999,0.0,0.8526762
0.4435690846771633,0.31574791047482237,0.0,0.0,0.3380812716690991,0.0,0.7676267178101945,0.0,0.0,0.3854683
0.0,0.17181558861849777,0.0,0.8029541972541592,0.0,0.0,0.48990319485975414,0.0,0.2928119196443578,0.441344
0.0,0.0,0.0,0.5875546852893944,0.04949275340816658,0.0,0.30709912772751746,0.7470074195773139,0.0,0.4237085
0.0,0.0,0.5209543229246589,0.0,0.0,0.0,0.39237371942185295,0.6194551955767097,0.4369493316234635,0.3819991
0.10299673071009864,0.0,0.62135063188683,0.6062814631708119,0.0,0.0,0.0,0.48552842669850754,0.0,0.9748578
0.0,0.0,0.2117963506948056,0.0,0.0,0.7049332900875944,0.6398408719973315,0.0,0.2209412158931351,0.4709632
0.22397673297381823,0.6238818320458522,0.0,0.10852167930598103,0.0,0.0,0.0,0.0,0.7408298913044045,0.6350955
0.0,0.0,0.04168838284347926,0.224733570370313,0.1856898331165717,0.0,0.955654847192043,0.0,0.0,0.2259498
0.04908127833038514,0.0,0.6756011712040372,0.0,0.0,0.6146507269684451,0.0,0.0,0.40417640878996197,0.0361057
0.0,0.0,0.0,0.5464409603019913,0.5499909615061694,0.0,0.5884679954484158,0.2293853471751856,0.0,0.1983065
0.44645181572905235,0.3390751891539886,0.553168080821441,0.0,0.0,0.0,0.0,0.6162092718328269,0.0,0.4380351
0.7565291097771738,0.21450480307415812,0.0,0.39157664085391225,0.0,0.0,0.0,0.0,0.47782751056781964,0.547185
0.0,0.0,0.46623157413596916,0.0,0.0,0.5811680514291797,0.0,0.6665723283972929,0.023519062305247522,0.4966425
0.0,0.6750330172096847,0.0,0.0,0.0,0.3166759105211734,0.0,0.5675565515604214,0.34917954429378895,0.3654555
0.6738204896954167,0.5257302230430599,0.0,0.5010450176831558,0.0,0.13611601853055114,0.0,0.0,0.0,0.2879587
0.0,0.0,0.0,0.17469578103591746,0.6170066902464946,0.0,0.46726980770877824,0.0,0.6086403331057831,0.4852359
0.0,0.4161872146191472,0.0,0.7484853684623838,0.0,0.0,0.0,0.5079591870596117,0.09238679487363789,0.5764597
0.0,0.0,0.6911625308352111,0.3577826329445851,0.0,0.43116385079007635,0.0,0.0,0.4564906103137048,0.2963532
0.5344907773169864,0.0,0.23152552646407126,0.0,0.0,0.0,0.0,0.7668290770168824,0.2696084312480869,0.4693337
0.0,0.0,0.0,0.2600795101933535,0.0,0.7194979999503751,0.0,0.4454854609495058,0.46499890379182773,0.3616441
0.12448262580557358,0.6599141501632044,0.0,0.0,0.6148539907563092,0.0,0.0,0.0,0.41348755765798506,0.4863099
0.0,0.44405111648891454,0.4646771194694514,0.7660896452901303,0.0,0.0,0.0006602770355512174,0.0,0.0,0.4923916
0.0,0.0,0.6523401236600653,0.0,0.09186443453266142,0.3487887391529944,0.0,0.0,0.6666031084320188,0.0856809
0.0,0.1473555879288876,0.72418197253607,0.0,0.0,0.0,0.6451425007364829,0.0,0.19400503886078754,0.4776307
0.013899413388817125,0.0,0.5628547429002784,0.0,0.0,0.0,0.345030087058438,0.7509697621918976,0.0,0.4652822
0.0,0.734364828182688,0.2754738937259232,0.4161319455424662,0.0,0.0,0.4600615577319319,0.0,0.0,0.4865533
0.3201013957090393,0.0,0.0,0.9031924257806557,0.18702951939039852,0.0,0.0,0.0,0.21632960350857258,0.2839485
0.0,0.7029641535290311,0.5319814443770451,0.0,0.14916320973568753,0.0,0.0,0.4478699348617552,0.0,0.2511252
0.0,0.2919412142632247,0.8209648638613155,0.3523010444138873,0.0,0.0,0.0,0.34157135978382314,0.0,0.7026976
0.0,0.0,0.33501859520350596,0.40722914916120256,0.0,0.6454315106240553,0.5525804249472309,0.0,0.0,0.4243647
0.0,0.0,0.0,0.1883349539621737,0.0,0.6660458882834319,0.11209556791757996,0.7129848550074784,0.0,0.4991162
0.0,0.7488181331646244,0.0,0.3339876156842399,0.1508902472199439,0.0,0.0,0.0,0.552228041036769,0.8538295
0.5111987505933867,0.0,0.0,0.2873671868340902,0.0,0.0,0.724595607265685,0.36201815321071223,0.0,0.2122995
0.6825570642036091,0.0,0.0,0.0,0.0,0.5478510178030102,0.4097414528162406,0.2570740326092717,0.0,0.7370603
0.35450211707591006,0.0,0.0,0.0,0.6550879113227098,0.0,0.4731602293907643,0.0,0.4704332840588839,0.7897575
0.5358760777868031,0.34850546392785775,0.0,0.0,0.0,0.47035605225943583,0.6083962154477783,0.0,0.0,0.7278846
0.3691596896703671,0.0,0.0,0.0,0.0,0.42434660321274886,0.759006554479478,0.3279636170697467,0.0,0.5583893
0.0,0.1624946649623843,0.0,0.9170828637150441,0.0,0.1616926080409719,0.0,0.0,0.32620546507360215,0.5028865
0.5595921191711049,0.0,0.0946254575049904,0.0,0.5501433081469829,0.0,0.0,0.6125724638397135,0.0,0.46728
0.0,0.9042419992727095,0.3410601397696564,0.0,0.2498474357033611,0.0,0.06000538879176119,0.0,0.0,0.1500306
0.27618371052461,0.29110683322480535,0.0,0.8540190156025105,0.0,0.0,0.3311055582136951,0.0,0.0,0.2666417
0.0,0.0,0.0,0.41889719550196103,0.6741084478173128,0.0,0.5975750515132069,0.0,0.1140482266013517,0.4128746
0.591378803655655,0.0,0.0,0.0,0.6617617909291568,0.43972519116735465,0.0,0.13778315900673385,0.0,0.5800061
0.0,0.27411797090698264,0.4645164060398176,0.32020921398663693,0.0,0.0,0.0,0.7788131392213089,0.0,0.7694582
0.0,0.0,0.0,0.3345041499040224,0.09854563810564397,0.23307294569689588,0.907784518975462,0.0,0.0,0.2297148
0.0,0.5441937876561155,0.06166223991158231,0.5891680030975789,0.0,0.0,0.5940807636774552,0.0,0.0,0.4582354
0.0,0.0,0.0,0.0,0.2437095801380236,0.04351258205467851,0.7717140093807049,0.5858069506906183,0.0,0.1927412
0.07769482839700946,0.0,0.910673833811469,0.0,0.3871737511968308,0.0,0.0,0.12138026378145189,0.0,0.3708523
0.0,0.4893930604083449,0.0,0.706027093416445,0.0,0.0,0.0,0.48844696987473823,0.15310040302450936,0.6447467
0.0,0.8471587054690515,0.5238086117813595,0.056528130263488796,0.0,0.06892921340476749,0.0,0.0,0.0,0.0811165
0.0,0.0,0.0,0.8149396264647983,0.0,0.10222339037173883,0.0,0.5684858091879965,0.04740958162851719,0.4685079
0.0,0.5081264314319491,0.0,0.7403945537102126,0.0,0.133367502688021,0.4193286822329813,0.0,0.0,0.525401
0.0,0.0,0.11462627140643157,0.07508025805269522,0.9368835267081652,0.32167224023386054,0.0,0.0,0.0,0.1077358
0.0,0.20162590208661296,0.0,0.47758690239747514,0.6250185273888298,0.0,0.5836176716711401,0.0,0.0,0.3951934
0.2388678102556258,0.6851581375983038,0.018938371424640922,0.0,0.0,0.0,0.6878530611942412,0.0,0.0,0.4714681
0.0,0.0,0.0,0.40188449179516456,0.6918956204383025,0.0,0.548334820838964,0.0,0.24310127504466117,0.4263492
0.802825601789091,0.0,0.0,0.2752941438007166,0.0,0.0,0.32419828859735983,0.4178273054403666,0.0,0.354616
0.29753392339559487,0.5757777582876233,0.0,0.53672581490339,0.0,0.5402582133631987,0.0,0.0,0.0,0.4670174
0.0,0.0,0.0,0.3719138236256189,0.8705705762521394,0.0,0.0,0.0093809606351512,0.322023255585294,0.3048746
0.7410310923553203,0.0,0.0,0.3356371053303076,0.0,0.10539176789644655,0.0,0.0,0.5719381338465153,0.4717798
0.0,0.1333190937468691,0.3722022563495234,0.5714632162457531,0.0,0.0,0.0,0.7191114601290239,0.0,0.895937
0.0,0.0,0.37822520443690255,0.17137160537817384,0.0,0.0,0.5638723754305698,0.7138805304986664,0.0,0.5193174
0.7239604657845665,0.0,0.0,0.2939977513631463,0.07852857318491513,0.6190959775091005,0.0,0.0,0.0,0.4517923
0.542116727090356,0.0,0.0,0.0,0.7038658970471924,0.0,0.0,0.43353638891282853,0.15075958566942316,0.6256249
0.560073888743393,0.0,0.37930336015178057,0.5375126370813176,0.5035140167893143,0.0,0.0,0.0,0.0,0.3969498
0.738098053778928,0.041124755022359426,0.0,0.0,0.649713100788421,0.17718042836612832,0.0,0.0,0.0,0.4971174
0.0,0.6038686799931157,0.17498248754371104,0.6445697110376594,0.0,0.0,0.4350329113862713,0.0,0.0,0.48891
0.0,0.08091267502257,0.5686966893363359,0.0,0.0,0.0,0.08456045279322504,0.0,0.8141785703283941,0.0818487
0.7193625309124323,0.0,0.0,0.0,0.0,0.6021243755185871,0.0,0.13870950106537683,0.31736959501471734,0.6632919
0.11679690310452427,0.0,0.0,0.0,0.11515642999750246,0.49006942490165983,0.0,0.0,0.8561129825157303,0.2256506
0.0,0.4948121706595428,0.0,0.0,0.5856031929376342,0.0,0.0,0.6321191630135558,0.11249524407494302,0.0862458
0.0,0.5421090036607934,0.4664260551462591,0.0,0.516354230345752,0.471108131998002,0.0,0.0,0.0,0.0145509
0.0,0.47790443488322426,0.7349476897847327,0.11198450188289814,0.0,0.0,0.0,0.0,0.4678875032922653,0.357738
0.6458716385610376,0.4286892156526198,0.0,0.4702591893009848,0.0,0.0,0.0,0.0,0.42181948480790055,0.6685129
0.0,0.2422509012480192,0.513673758958558,0.5802187119630263,0.0,0.0,0.5837807948964014,0.0,0.0,0.4674507
0.41785202889888,0.0,0.5513286329023291,0.5662811449122667,0.0,0.0,0.0,0.0,0.4480648227700882,0.4437405
0.3917853898505879,0.0,0.0,0.11743549512129264,0.0,0.5975474279712799,0.6896739694305911,0.0,0.0,0.473967
0.0,0.18099745361179737,0.6914831825087465,0.0,0.6459583915474034,0.0,0.2680087432960207,0.0,0.0,0.8083829
0.0,0.9586196667952439,0.04201802710791168,0.09967226746446366,0.0,0.0,0.0,0.26334057592749915,0.0,0.1113433
0.0,0.5963396370679589,0.0,0.5838255188375139,0.0,0.0,0.40183101004417554,0.0,0.3769066730407417,0.8410645
0.0,0.0,0.023522320786761735,0.0,0.31916658663199626,0.0,0.0,0.9417905593547167,0.10300452763259987,0.0403476
0.0,0.6407736082385781,0.0,0.024526485381586985,0.0,0.0,0.0,0.7570976676698105,0.12494301144391151,0.1064705
0.3804645539679712,0.0,0.0,0.0,0.0,0.0,0.3315817622323513,0.7246923065300444,0.4691708846305421,0.328458
0.39824574422897624,0.0,0.4372816068632265,0.0,0.15510926565075928,0.0,0.0,0.791281390664475,0.0,0.4769113
0.0,0.2667502845873042,0.0,0.0,0.0,0.5306608701588763,0.6085497158244003,0.0,0.526222927973362,0.6576718
0.38012600431918253,0.0,0.0845486862068805,0.6826503860202123,0.0,0.6183398668753928,0.0,0.0,0.0,0.1773299
0.4876108781607914,0.0,0.4064831406485011,0.12653045245041752,0.0,0.0,0.0,0.0,0.7622316789995582,0.3874112
0.0,0.0,0.0,0.0,0.0,0.42555145966656566,0.8209648348451173,0.10341243361920296,0.3663721655589279,0.3521236
0.6033723134915756,0.20055851053076376,0.16232064540031343,0.0,0.0,0.0,0.754566195401259,0.0,0.0,0.1946894
0.0,0.0,0.2876982183882482,0.0,0.44858215404253626,0.6565815228369676,0.0,0.0,0.533764451869806,0.2720031
0.0,0.0,0.6120775591873824,0.1217328964533371,0.0,0.0,0.36714396472512256,0.0,0.6897444980760743,0.2511994
0.0,0.2650783567620182,0.8748665898607833,0.34592020203471413,0.21137911094991133,0.0,0.0,0.0,0.0,0.3663251
0.0,0.6328934784212354,0.0,0.4127997268338431,0.4685315871269718,0.0,0.0,0.0,0.4577339646148783,0.7857575
0.25250823231712277,0.47893575884764794,0.0,0.0,0.4391920225099025,0.0,0.0,0.7169173584680252,0.0,0.2122962
0.3652922214602509,0.0,0.7570988624008754,0.0,0.0,0.0,0.0,0.2766336177826456,0.4656573278757894,0.2881156
0.0,0.0,0.0,0.6126044552161992,0.45335792640308437,0.6227586099332778,0.0,0.0,0.17707084957928879,0.1349482
