α_1_re,α_2_re,α_3_re,α_4_re,N
0.7626518570669619,0.0,0.6468092028661268,0.0,0.0
0.0,0.2516148881702301,0.0,0.9678274371245541,0.0
0.43807455473833684,0.0,0.8989386433404718,0.0,0.0
0.0,0.3511679820827565,0.9363124736752815,0.0,0.657606
0.7331260336422963,0.6800928016057181,0.0,0.0,0.0
0.0,0.9534657385248395,0.0,0.3015013855014308,0.0
0.8181175163902087,0.5750510667545246,0.0,0.0,0.0
0.7496585465415266,0.0,0.6618247982640466,0.0,0.0
0.0,0.6278207785695444,0.7783579318002296,0.0,0.9773386
0.0,0.0,0.10351298776672313,0.9946281020379458,0.0
0.9577045509559404,0.0,0.2877533545908379,0.0,0.0
0.0,0.0,0.9873282267655829,0.15869143843298433,0.0
0.0,0.9970470786433848,0.07679272731640643,0.0,0.153132
0.0,0.9941801770997328,0.0,0.107730104715182,0.0
0.6122156390528014,0.7906908443248664,0.0,0.0,0.0
0.9890596811207271,0.0,0.14751592178936423,0.0,0.0
0.0,0.5352991223214398,0.8446625655502298,0.0,0.9042942
0.9873726273656585,0.0,0.0,0.15841494477806234,0.3128292
0.0,0.709412976820143,0.7047930393521087,0.0,0.9999786
0.0,0.0,0.9966472588731966,0.08181834379002827,0.0
0.0,0.747423824002832,0.0,0.6643475199870799,0.0
0.0,0.9815802439943698,0.0,0.19105031954946752,0.0
0.4023983150989494,0.0,0.9154646885628777,0.0,0.0
0.0,0.0,0.9785187281787209,0.20615794576852636,0.0
0.541674059021252,0.0,0.0,0.8405886114999663,0.91065
0.0,0.0,0.05399835709128868,0.9985410244108359,0.0
0.0,0.03747226638742527,0.0,0.9992976679907692,0.0
0.6460472989548058,0.763297378164762,0.0,0.0,0.0
0.8545034423781592,0.519445730528104,0.0,0.0,0.0
0.5003015652506223,0.8658512249848569,0.0,0.0,0.0
0.918191603221601,0.3961365670742174,0.0,0.0,0.0
0.0,0.8017939953506233,0.5976005262879917,0.0,0.958305
0.19891896338934412,0.0,0.9800159417091686,0.0,0.0
0.7042501986542996,0.0,0.7099518699851276,0.0,0.0
0.0,0.8919383197596457,0.45215708967607726,0.0,0.8065924
0.769885455270327,0.0,0.638182094517859,0.0,0.0
0.0,0.03225718008796107,0.0,0.999479601759222,0.0
0.5089340250747146,0.0,0.0,0.8608055286307412,0.8761864
0.0,0.31703635051700896,0.9484133868998561,0.0,0.601363
0.0,0.57324461982284,0.0,0.8193842845967743,0.0
0.0,0.0,0.9981532236219783,0.06074654042044661,0.0
0.0,0.0,0.25453619854223,0.9670632469656111,0.0
0.5646827469313734,0.0,0.0,0.8253080608585127,0.9320744
0.0,0.0,0.9499153374657581,0.31250736254897243,0.0
0.0,0.0,0.649439067908013,0.7604136355134431,0.0
0.0,0.9818766265288787,0.18952121326191654,0.0,0.3721728
0.0,0.9951922426493325,0.09794079931566846,0.0,0.1949398
0.9797797048935694,0.0,0.0,0.20007930897189308,0.3920672
0.4264379144922494,0.0,0.904516835157589,0.0,0.0
0.6108824432788589,0.7917213149168408,0.0,0.0,0.0
0.0,0.15256327469689118,0.9882937049348037,0.0,0.3015546
0.0,0.0,0.5957979612214446,0.8031343532712133,0.0
0.9262964106171467,0.0,0.0,0.37679564710568314,0.698049
0.0,0.0,0.8513187875060795,0.5246487606381807,0.0
0.0,0.0,0.7588530357902846,0.6512619058964442,0.0
0.6808072323085064,0.0,0.7324626355224075,0.0,0.0
0.8519768883963805,0.0,0.0,0.5235793938252548,0.892155
0.0,0.9103613289098523,0.0,0.41381427093019363,0.0
0.4199339009235568,0.9075546919360421,0.0,0.0,0.0
0.7092980283844079,0.0,0.704908722410208,0.0,0.0
0.0,0.0,0.1569257280636845,0.9876104069275913,0.0
0.0,0.0,0.8269074843754286,0.5623379875874474,0.0
0.0,0.0,0.8783307926145612,0.47805336390938286,0.0
0.7942842646023207,0.6075463002974756,0.0,0.0,0.0
0.0,0.0,0.17796585672170226,0.9840366628542407,0.0
0.9840901450675794,0.17766988034236555,0.0,0.0,0.0
0.0,0.0,0.9180574840381134,0.39644729284182173,0.0
0.0,0.0,0.7224920835493756,0.6913791935027277,0.0
0.8147987229080882,0.0,0.5797439444680286,0.0,0.0
0.0,0.0,0.8902322578465465,0.4555068902765796,0.0
0.0,0.9558915807401478,0.2937197403480086,0.0,0.5615284
0.9373778249501082,0.0,0.3483142450314144,0.0,0.0
0.0,0.0,0.8632900707229422,0.5047080877013737,0.0
0.0,0.94840820055087,0.0,0.31705186504397154,0.0
0.029408218387622066,0.0,0.0,0.9995674848109385,0.058791
0.0,0.0,0.7692569490282027,0.6389395482921849,0.0
0.0,0.0,0.9452334036902823,0.3263951785000565,0.0
0.45075627806091245,0.892647062275272,0.0,0.0,0.0
0.2956619188691322,0.9552926408858298,0.0,0.0,0.0
0.9359286971934317,0.0,0.3521895423913171,0.0,0.0
0.0,0.9983454768731506,0.0,0.05750051136225907,0.0
0.05127728394073229,0.0,0.9986844547461733,0.0,0.0
0.0,0.351403580139472,0.9362240778067832,0.0,0.657985
0.0,0.0,0.14024560215819737,0.9901167461846531,0.0
0.11297340757858391,0.0,0.0,0.9935980118639948,0.2245004
0.0,0.7235781938172547,0.0,0.6902424193224864,0.0
0.09497828226972974,0.0,0.9954793447867673,0.0,0.0
0.897584688234476,0.4408420663310373,0.0,0.0,0.0
0.9978715900886642,0.06520958283811566,0.0,0.0,0.0
0.0,0.0,0.8896247390408208,0.45669226365962406,0.0
0.8626683949605828,0.0,0.0,0.5057699480357963,0.8726234
0.9972093267198122,0.07465627035298911,0.0,0.0,0.0
0.8748961242352671,0.0,0.0,0.48431061499631406,0.847443
0.7555653422253886,0.0,0.0,0.6550732887454895,0.9899014
0.0,0.5846720558854999,0.0,0.8112697375513417,0.0
0.0,0.09698695698948609,0.9952856525510249,0.0,0.1930594
0.0,0.0,0.956627836511231,0.2913128600179568,0.0
0.0,0.0,0.6104077107313998,0.7920873857597099,0.0
0.61162801727139,0.0,0.0,0.7911454787134083,0.9677734
0.3464871901737216,0.9380547036530009,0.0,0.0,0.0
0.7826507343719021,0.6224611056018861,0.0,0.0,0.0
0.0,0.0,0.897305514188559,0.44141002957205894,0.0
0.12150619175012775,0.0,0.9925906736245215,0.0,0.0
0.0,0.0,0.5999766904764746,0.8000174816120561,0.0
0.0,0.6117960596486405,0.0,0.7910155380258957,0.0
0.0,0.0,0.41391182425684453,0.9103169787169584,0.0
0.8015081939166975,0.0,0.5979837916569258,0.0,0.0
0.7453893345793597,0.0,0.0,0.6666293872125195,0.9937968
0.8988428308466019,0.0,0.0,0.4382711095151801,0.7878736
0.0,0.9964244546530219,0.0,0.08448849726103545,0.0
0.4797673944028574,0.0,0.8773957187426282,0.0,0.0
0.8525078401617026,0.0,0.5227144368226583,0.0,0.0
0.9060986459037101,0.0,0.0,0.4230664769175914,0.76668
0.15555094998427887,0.9878278706125821,0.0,0.0,0.0
0.6638820249923238,0.7478373198043082,0.0,0.0,0.0
0.0,0.0,0.16836592409611884,0.9857245637617336,0.0
0.0,0.0,0.9865785762880811,0.16328720957069187,0.0
0.05069736568452354,0.0,0.0,0.9987140617377176,0.1012644
0.9978256346208296,0.0,0.0,0.0659090501641367,0.1315314
0.7214889373083776,0.0,0.0,0.6924259623538304,0.9991554
0.0,0.9453291992880748,0.0,0.32611762444456655,0.0
0.0,0.0,0.941142142531613,0.33801104649257385,0.0
0.5893783140394777,0.0,0.0,0.8078571674126453,0.952267
0.0,0.0,0.8484885101552184,0.5292138019124007,0.0
0.0,0.9686426925386469,0.0,0.24845791231409897,0.0
0.9293459522532707,0.369210104182512,0.0,0.0,0.0
0.0,0.36618666364747593,0.9305414162554669,0.0,0.6815038
0.8093978947666034,0.5872606303400477,0.0,0.0,0.0
0.338585522607084,0.0,0.9409356215389488,0.0,0.0
0.9786875464005172,0.0,0.2053550255546122,0.0,0.0
0.0,0.815437560340729,0.5788450441919324,0.0,0.944024
0.0,0.0,0.5811775079355478,0.8137768147777535,0.0
0.8125373751708349,0.0,0.5829090957863754,0.0,0.0
0.825658669418308,0.0,0.0,0.5641699758179172,0.9316236
0.0,0.7623041895062002,0.0,0.6472189140169619,0.0
0.0,0.3479550296030349,0.0,0.9375112251989045,0.0
0.0,0.0,0.6939945488060425,0.7199802540538855,0.0
0.8728563273281346,0.0,0.4879772861960279,0.0,0.0
0.0,0.0,0.285898681988121,0.9582598518342794,0.0
0.0,0.388439776001403,0.9214741127237268,0.0,0.7158744
0.0,0.09937310469714174,0.0,0.9950502429841677,0.0
0.0,0.9010187831284623,0.0,0.43378007382740014,0.0
0.0,0.0,0.2682044317315843,0.963362020633748,0.0
0.0,0.8160776545262005,0.5779422650948928,0.0,0.9432916
0.30871143172483734,0.9511557453553025,0.0,0.0,0.0
0.3405866117441163,0.0,0.0,0.9402131459943871,0.640448
0.0,0.34917966473643375,0.9370557943551449,0.0,0.6544016
0.2474265200101666,0.0,0.9689066607241683,0.0,0.0
0.7854453017974201,0.6189310768448776,0.0,0.0,0.0
0.0,0.0,0.2590252472100671,0.9658705510096907,0.0
0.0,0.9088511181448513,0.4171206600575587,0.0,0.7582012
0.9690038589033999,0.0,0.0,0.24704558573332114,0.4787762
0.9995861684531089,0.0,0.02876615784620979,0.0,0.0
0.0,0.8227476642901673,0.0,0.5684067917478416,0.0
0.0,0.7041068755557209,0.0,0.7100940133497537,0.0
0.5378593780622579,0.0,0.8430345719070369,0.0,0.0
0.33860199875893393,0.0,0.0,0.9409296926106939,0.6372014
0.0,0.5254152196818781,0.0,0.8508459595759056,0.0
0.0,0.0,0.6501851684341874,0.7597757871557947,0.0
0.0,0.0,0.7757773064471472,0.6310067914068829,0.0
0.9604414139890234,0.0,0.27848211844706483,0.0,0.0
0.981498443160805,0.0,0.19147011796339436,0.0,0.0
0.7584132639770542,0.0,0.0,0.6517739800142923,0.988628
0.0,0.8744944535611242,0.0,0.48503551487579827,0.0
0.0,0.8047601518896179,0.5936001161814232,0.0,0.9554114
0.0,0.0,0.20460743134326342,0.9788441137582182,0.0
0.0019894378266012056,0.0,0.999998021066609,0.0,0.0
0.0,0.0,0.7467338082861376,0.6651230108502351,0.0
0.9950743591016299,0.09913132632261304,0.0,0.0,0.0
0.0,0.1514919453238553,0.0,0.9884584920480951,0.0
0.0,0.0,0.8800329196941474,0.4749126869800323,0.0
0.0,0.9546191042515648,0.2978294239962531,0.0,0.5686274
0.0,0.15800631304917465,0.9874381018760651,0.0,0.312043
0.9829150778024074,0.0,0.0,0.1840596366091359,0.36183
0.42819735379861984,0.0,0.9036852473067487,0.0,0.0
0.9346326239510017,0.0,0.3556147610075622,0.0,0.0
0.0,0.8443361634332178,0.5358138138559648,0.0,0.904814
0.13852431361743825,0.9903590331474832,0.0,0.0,0.0
0.0,0.9702026670378073,0.0,0.2422948304704944,0.0
0.0,0.9757872386226104,0.0,0.21872188948813723,0.0
0.8249907565877828,0.0,0.0,0.5651462213840927,0.9324808
0.718420658915774,0.6956089108421664,0.0,0.0,0.0
0.0,0.9163210922364363,0.40044432312448197,0.0,0.7338712
0.0,0.9019383059151903,0.43186490054510873,0.0,0.779031
0.0,0.0,0.5130297071188941,0.8583708520292972,0.0
0.0,0.6986704559228883,0.0,0.7154436344118965,0.0
0.7715100190637141,0.6362171724217347,0.0,0.0,0.0
0.992859848430468,0.0,0.0,0.1192867191879631,0.23687
0.1331781097011038,0.0,0.0,0.9910921203886349,0.2639836
0.923803487765465,0.0,0.3828669690536945,0.0,0.0
0.0,0.6784019976735124,0.0,0.7346909074927958,0.0
0.0,0.0,0.3996556139836805,0.9166653643567686,0.0
0.3342558414060061,0.0,0.0,0.9424823778118947,0.6300604
0.1325654369611133,0.0,0.0,0.9911742555793654,0.2627908
0.9930316933998315,0.0,0.0,0.11784759608690801,0.2340528
0.07096711249389395,0.997478655884064,0.0,0.0,0.0
0.2624479289866777,0.0,0.9649461563064562,0.0,0.0
0.0,0.0,0.7935094215489422,0.6085579659433135,0.0
0.569560785998188,0.8219492144002124,0.0,0.0,0.0
0.8439370721358274,0.0,0.0,0.5364421853982099,0.9054468
0.9784825849086599,0.0,0.0,0.20632942356936693,0.4037794
0.0,0.5264190129613018,0.8502252776722466,0.0,0.8951496
0.9862783512389213,0.16509092609054818,0.0,0.0,0.0
0.0,0.3692801654612078,0.0,0.9293181152850422,0.0
0.7520907227113459,0.0,0.6590595912446199,0.0,0.0
0.0,0.796314767680207,0.6048824602965588,0.0,0.9633536
0.0,0.8705416026988081,0.0,0.4920948261977468,0.0
0.0,0.7617256162548096,0.6478997496073221,0.0,0.9870436
0.5473140861743783,0.0,0.0,0.8369272913910175,0.9161242
0.0,0.043536523518681126,0.999051836052518,0.0,0.0869904
0.8334849510436574,0.0,0.0,0.5525421580148904,0.9210712
0.0,0.13104363310085046,0.9913766016119856,0.0,0.2598272
0.0,0.950518640430689,0.0,0.3106675299959659,0.0
0.029391491988023016,0.9995679767773266,0.0,0.0,0.0
0.0,0.0,0.6448154833038455,0.7643382709845349,0.0
0.6178786175695866,0.7862734981864115,0.0,0.0,0.0
0.0,0.9924752619930627,0.0,0.12244531159583628,0.0
0.9945607697115761,0.0,0.0,0.1041579346507854,0.2071828
0.9955712096258627,0.0,0.0940104598653622,0.0,0.0
0.0,0.0,0.13119566209279776,0.9913564940262571,0.0
0.0,0.15589860407945516,0.9877730636366217,0.0,0.3079848
0.8163660809411816,0.0,0.0,0.5775347798087456,0.9429596
0.8423314394129626,0.0,0.0,0.5389598743658816,0.9079656
0.5321791190154921,0.8466317884912513,0.0,0.0,0.0
0.0,0.8896217234604611,0.0,0.45669813788457586,0.0
0.15367295408767098,0.0,0.0,0.9881217653619258,0.3036952
0.0,0.9767284722907561,0.0,0.21447958274988665,0.0
0.8718941751373018,0.4896943407490474,0.0,0.0,0.0
0.0,0.7477936050819621,0.6639312646641385,0.0,0.9929672
0.904068530518113,0.42738751985384404,0.0,0.0,0.0
0.8188394941304852,0.5740225455956683,0.0,0.0,0.0
0.0,0.0,0.9645992832107885,0.26371997047859913,0.0
0.23798731446729887,0.971268262712544,0.0,0.0,0.0
0.4566297878312389,0.0,0.0,0.8896568084745924,0.8124876
0.0,0.9273305338204013,0.0,0.37424334468948045,0.0
0.0,0.0,0.6494415553094632,0.7604115111156756,0.0
0.0,0.15857555890872413,0.9873468448912903,0.0,0.3131382
0.0,0.8210922911227306,0.0,0.5707954532569659,0.0
0.0,0.0,0.7329598149028255,0.6802719380788949,0.0
0.0,0.6192498479974871,0.0,0.7851940051701166,0.0
0.9725975587798322,0.0,0.23249513684271064,0.0,0.0
0.0,0.9293223408684383,0.0,0.36926953132204926,0.0
0.0,0.0,0.9967741963371834,0.08025709636139595,0.0
0.9308314278214666,0.0,0.3654488377048831,0.0,0.0
0.0,0.39361452317654344,0.0,0.9192755882457134,0.0
0.9433025772518107,0.0,0.3319341015172914,0.0,0.0
0.0,0.2040373475183433,0.978963104931784,0.0,0.39949
0.0,0.5741727480192418,0.8187341787369283,0.0,0.9401898
0.684520424424481,0.0,0.7289936821027522,0.0,0.0
0.4743858659986228,0.0,0.0,0.8803170168415108,0.83522
0.9931696822842386,0.0,0.0,0.11667897064777542,0.231764
0.0,0.939749778404487,0.3418630632120373,0.0,0.6425314
0.0,0.988718921694403,0.14978282239114477,0.0,0.2961862
0.0,0.6357668288415719,0.7718811691865085,0.0,0.9814728
0.32880475832830336,0.0,0.0,0.9443979197884046,0.621045
0.6630564384595027,0.7485694085503357,0.0,0.0,0.0
0.6469238637731816,0.0,0.0,0.7625545977048319,0.9866296
0.5763568353899354,0.8171981389475252,0.0,0.0,0.0
0.0,0.08516889637301342,0.9963665284876861,0.0,0.1697188
0.9572341148608625,0.0,0.0,0.28931444717908766,0.5538834
0.9725491981729063,0.0,0.23269735093730015,0.0,0.0
0.4453610064599433,0.0,0.8953510897547321,0.0,0.0
0.0,0.0,0.374304575855624,0.9273058203707886,0.0
0.0,0.6733806942007853,0.0,0.7392959087386244,0.0
0.0,0.0,0.8759094377053952,0.4824755506122754,0.0
0.0,0.7837987165145692,0.0,0.6210149531131388,0.0
0.0,0.5700879292634149,0.0,0.8215836858824254,0.0
0.6223470288836472,0.0,0.0,0.7827414487809475,0.9742736
0.48546236932120745,0.0,0.8742575638637847,0.0,0.0
0.0,0.5776845288206658,0.0,0.8162601210161167,0.0
0.0,0.8804535938892875,0.0,0.474132332801126,0.0
0.0,0.9570950615537072,0.2897741243615542,0.0,0.5546828
0.0,0.7744696418987844,0.6326110762365521,0.0,0.9798762
0.0,0.0,0.9146812018775692,0.40417607417041107,0.0
0.0,0.8308715258167527,0.5564642913852973,0.0,0.9247006
0.9594658953523674,0.0,0.0,0.28182476054399475,0.5408024
0.0,0.058879029190997786,0.9982651250652433,0.0,0.1175538
0.4158075358566249,0.0,0.0,0.9094526337994967,0.7563146
0.0,0.0,0.6126048327581749,0.7903893463865316,0.0
0.6806299295685152,0.0,0.7326273943660299,0.0,0.0
0.0,0.0,0.9999786308098233,0.00653742485320206,0.0
0.9593615672435075,0.2821797003614559,0.0,0.0,0.0
0.0,0.0,0.8200918150466898,0.5722319589934012,0.0
0.0,0.0,0.4139513362447214,0.9102990119851879,0.0
0.0,0.888630378547904,0.4586240838876745,0.0,0.8150946
0.0,0.7618761484807222,0.0,0.647722729550369,0.0
0.0,0.9940582949655916,0.10884900647273169,0.0,0.2164046
0.0,0.0,0.24771777718506147,0.9688322366986415,0.0
0.0,0.39491446922937645,0.0,0.918717890319591,0.0
0.9489403648028106,0.0,0.0,0.31545551833484975,0.598697
0.9809502988140643,0.0,0.0,0.19425887690553081,0.3811166
0.11703407022664461,0.9931279003261286,0.0,0.0,0.0
0.614433908662453,0.7889682958685857,0.0,0.0,0.0
0.0,0.49581086872661473,0.8684305282822337,0.0,0.8611546
0.9889980544351509,0.1479285243740582,0.0,0.0,0.0
0.44863481964399765,0.0,0.0,0.893715166371813,0.8019034
0.0,0.32589282777972944,0.0,0.9454067192493036,0.0
0.0,0.9671069229312563,0.0,0.2543702019074503,0.0
0.9118966308217689,0.0,0.4104199491933922,0.0,0.0
0.0,0.0,0.29702357949842717,0.9548701446908588,0.0
0.8713384157381979,0.0,0.0,0.4906825503916429,0.8551012
0.5502048509137257,0.0,0.8350297132623515,0.0,0.0
0.720499969792998,0.0,0.6934549686376823,0.0,0.0
0.8661752934400576,0.0,0.4997402935866088,0.0,0.0
0.4379977619899984,0.0,0.8989760622462385,0.0,0.0
0.0,0.0,0.9069602488050225,0.4212162236755984,0.0
0.807232591953478,0.0,0.5902334643919047,0.0,0.0
0.7766369936243538,0.0,0.0,0.6299483948182785,0.9784824
0.7979679388128329,0.0,0.6026998993087678,0.0,0.0
0.0,0.7482613157083549,0.6634041026511681,0.0,0.9927992
0.7754309075242195,0.6314324252492622,0.0,0.0,0.0
0.0,0.22259052574627314,0.0,0.9749120256966767,0.0
0.9089955171393307,0.0,0.4168058898583376,0.0,0.0
0.0,0.8005841452898746,0.0,0.5992203487119583,0.0
0.0,0.3446875565792876,0.0,0.9387174699234059,0.0
0.09956779153966731,0.9950307808745986,0.0,0.0,0.0
0.22261676502163438,0.0,0.9749060344111643,0.0,0.0
0.9844205553758296,0.0,0.17582994669152116,0.0,0.0
0.0,0.3944315594667209,0.9189253206309261,0.0,0.7249062
0.7998741885279576,0.0,0.0,0.6001677119995221,0.9601174
0.2421449001189587,0.0,0.0,0.9702400977832133,0.4698774
0.5239429291598589,0.0,0.8517533721585064,0.0,0.0
0.9626830109116423,0.0,0.270631521634297,0.0,0.0
0.0,0.9915445147983901,0.0,0.1297670034069718,0.0
0.9995376174996212,0.0,0.030406433582073816,0.0,0.0
0.9190519225101552,0.0,0.0,0.3941364785583642,0.7244638
0.795672800072115,0.0,0.6057266670911887,0.0,0.0
0.14189145822832025,0.9898822223284145,0.0,0.0,0.0
0.0,0.9817314141497323,0.19027199076996767,0.0,0.373592
0.6301615078224155,0.0,0.0,0.7764640842041438,0.9785956
0.0,0.7060253230874215,0.7081865878137641,0.0,0.9999954
0.0,0.0,0.8206866854592065,0.5713784772897744,0.0
0.0,0.8248596525696004,0.5653375571839874,0.0,0.9326482
0.9776960939032187,0.0,0.0,0.21002463657006704,0.4106806
0.0,0.10568008873929723,0.0,0.9944001804324325,0.0
0.2576321057013314,0.0,0.0,0.9662430843798562,0.4978704
0.0,0.0,0.3980234190454286,0.9173752546757447,0.0
0.0,0.9913363571329593,0.1313477332364504,0.0,0.2604196
0.0,0.9082010180453076,0.41853424091878894,0.0,0.7602264
0.0,0.012894127453553294,0.0,0.9999168672830815,0.0
0.0,0.3751870437127359,0.9269491260204618,0.0,0.6955586
0.0,0.9323306587459624,0.0,0.3616068898158879,0.0
0.789424823378395,0.0,0.0,0.6138472515487788,0.9691726
0.9875722886686791,0.0,0.15716543721094373,0.0,0.0
0.8115414028121636,0.5842949182747235,0.0,0.0,0.0
0.985047616625956,0.0,0.17228230605469452,0.0,0.0
0.7509620232640628,0.0,0.0,0.6603453941803071,0.9917886
0.0,0.0,0.6364923679640652,0.7712829996334012,0.0
0.9196805387160177,0.0,0.3926674250647941,0.0,0.0
0.6688703197105577,0.7433791061163183,0.0,0.0,0.0
0.9714857495844743,0.23709795097025238,0.0,0.0,0.0
0.0,0.9640181028888994,0.0,0.265836598876993,0.0
0.0,0.9950893717181295,0.0,0.09898051471687822,0.0
0.0,0.9957765250656316,0.0,0.09181019621052658,0.0
0.20627506292987766,0.0,0.0,0.9784940461818228,0.4036778
0.927645140792604,0.0,0.3734628398701401,0.0,0.0
0.9999007471074715,0.0,0.014088858503106379,0.0,0.0
0.0,0.7323260731811607,0.0,0.6809541266040328,0.0
0.30858520490891655,0.0,0.9511967048467536,0.0,0.0
0.6992041578281282,0.7149220556647123,0.0,0.0,0.0
0.85928280676191,0.0,0.0,0.5115007898365105,0.8790476
0.0,0.9890925370535225,0.14729546206528532,0.0,0.2913776
0.0,0.41601886601187416,0.9093559826174754,0.0,0.7566184
0.0,0.7327836463057671,0.6804617018663315,0.0,0.9972624
0.9971676897252421,0.07521036210538708,0.0,0.0,0.0
0.0,0.0,0.3861603039437475,0.9224316883423253,0.0
0.0,0.25181116671034015,0.9677763875606685,0.0,0.4873938
0.0,0.2961095715995696,0.0,0.95515397795702,0.0
0.6643934249284699,0.7473830188810939,0.0,0.0,0.0
0.0,0.0003849348854129887,0.0,0.9999999259125643,0.0
0.019914248687484724,0.9998016916865129,0.0,0.0,0.0
0.0,0.0,0.48234048257632967,0.8759838234054516,0.0
0.29935128158838803,0.0,0.9541429715778393,0.0,0.0
0.02458286254041115,0.9996977957709615,0.0,0.0,0.0
0.1416372808478262,0.9899186232585152,0.0,0.0,0.0
0.0,0.9477380459128499,0.0,0.3190495201834547,0.0
0.0,0.9949089598750267,0.10077778306944667,0.0,0.2005294
0.9209058047588603,0.0,0.38978519566735215,0.0,0.0
0.0,0.8479967453634941,0.0,0.5300014338215709,0.0
0.4514851068545666,0.0,0.892278655067194,0.0,0.0
0.6739067643156752,0.0,0.0,0.7388164000680933,0.9957868
0.9360789481335992,0.0,0.3517899982391406,0.0,0.0
0.0,0.4318005059923477,0.9019691364036536,0.0,0.7789414
0.9865348801592919,0.0,0.0,0.16355100192017025,0.3226976
0.0,0.0,0.19271605453780424,0.981254565504478,0.0
0.0,0.9725953139676594,0.23250452737129693,0.0,0.4522656
0.0,0.7206245689538614,0.0,0.6933254867809647,0.0
0.0,0.0,0.9634205662333027,0.2679940532151834,0.0
0.6640764223947244,0.7476647010655403,0.0,0.0,0.0
0.0,0.0,0.8479999105224599,0.5299963695667171,0.0
0.0,0.7137889040285811,0.7003609073082802,0.0,0.9998196
0.5664152010900756,0.0,0.0,0.8241200276501531,0.9335882
0.0,0.720162299155173,0.0,0.6938056376792675,0.0
0.2382780102997175,0.0,0.9711969881582252,0.0,0.0
0.9823724557729621,0.18693410105863373,0.0,0.0,0.0
0.0,0.0,0.04685421297388102,0.9989017382738895,0.0
0.0116172224996243,0.0,0.999932517793773,0.0,0.0
0.65339804259515,0.757014529538784,0.0,0.0,0.0
0.9834116812079425,0.0,0.181387610557524,0.0,0.0
0.0,0.0,0.6677768538489525,0.7443615206763411,0.0
0.5300075316199478,0.0,0.8479929341840826,0.0,0.0
0.0,0.00820402542601808,0.9999663464171229,0.0,0.0164074
0.0,0.9327373045665203,0.3605566816326975,0.0,0.6726094
0.0,0.311599935332381,0.9502133867194548,0.0,0.5921728
0.0,0.9918023897043899,0.12778114014463,0.0,0.2534672
0.0,0.8550121849493413,0.0,0.5186079092996495,0.0
0.0,0.9332803295706311,0.35914875251980793,0.0,0.670373
0.0,0.5018894820583845,0.8649317590418141,0.0,0.8682004
0.0,0.8665477009818127,0.0,0.4990942615610151,0.0
0.0,0.40310797957425815,0.9151524227163251,0.0,0.7378104
0.0,0.0,0.7402202489611348,0.6723644718662013,0.0
0.0,0.0,0.983358298505492,0.18167679202469422,0.0
0.0,0.0,0.3940435054058476,0.919091788586685,0.0
0.0,0.0,0.7619789844374951,0.6476017505192553,0.0
0.0,0.4364207008646779,0.8997427253703046,0.0,0.7853328
0.0,0.9605705656203011,0.0,0.2780363078158947,0.0
0.0,0.5252826540310126,0.8509278073809409,0.0,0.8939552
0.0,0.9969467782361374,0.0,0.07808406600956158,0.0
0.6527089374148247,0.7576087664611665,0.0,0.0,0.0
0.0,0.48080323242891804,0.0,0.8768285189738665,0.0
0.0,0.0,0.7702807591129033,0.6377049099234297,0.0
0.12280655485310071,0.0,0.9924306273413332,0.0,0.0
0.35775744772205204,0.0,0.0,0.9338145472198446,0.6681582
0.5974999775161466,0.0,0.8018689274864095,0.0,0.0
0.0,0.06608238058305896,0.0,0.9978141705630741,0.0
0.4784875917148208,0.0,0.8780943141684445,0.0,0.0
0.0,0.0,0.6223529499280406,0.7827367410029159,0.0
0.0,0.08511039450464906,0.9963715274671707,0.0,0.1696032
0.0,0.3463077198643217,0.9381209746948282,0.0,0.649757
0.1343930544506059,0.0,0.0,0.9909281038074541,0.2663478
0.0,0.0,0.247788439436659,0.9688141665363617,0.0
0.0,0.9994054498712251,0.0,0.034478207141527946,0.0
0.8665962559220612,0.0,0.49900994902092416,0.0,0.0
0.0,0.0,0.27091720752024623,0.9626026525360462,0.0
0.1930836568171821,0.0,0.9811822977765675,0.0,0.0
0.09486056745863498,0.0,0.995490568886228,0.0,0.0
0.13392769269056273,0.0,0.9909911064841008,0.0,0.0
0.4599276836895301,0.8879563760545806,0.0,0.0,0.0
0.0,0.0,0.2607227346205042,0.9654137225314369,0.0
0.0,0.0,0.7784426983965432,0.627715672349439,0.0
0.0,0.8646100541602877,0.0,0.5024434836326811,0.0
0.0,0.7938865554867557,0.0,0.6080658985812101,0.0
0.8825071269368547,0.0,0.4702990228627509,0.0,0.0
0.8605849267331284,0.5093069642953413,0.0,0.0,0.0
0.0,0.7776338529675302,0.0,0.6287174172224541,0.0
0.4480638938111695,0.0,0.8940015363872553,0.0,0.0
0.0,0.0,0.8445187784038134,0.535525940476585,0.0
0.40737996711941094,0.9132587598209981,0.0,0.0,0.0
0.36195678055269,0.9321948771646045,0.0,0.0,0.0
0.0,0.9469051070997437,0.0,0.3215131694789859,0.0
0.0,0.9998989646503513,0.0,0.014214798315673379,0.0
0.9558608600445206,0.2938197002158792,0.0,0.0,0.0
0.0,0.0,0.7107055190081607,0.7034896340752584,0.0
0.0,0.8766875786344275,0.48106017239853105,0.0,0.843479
0.0,0.0,0.5661558392421938,0.8242982261851395,0.0
0.14170712493467863,0.0,0.9899086274716205,0.0,0.0
0.9886116038717626,0.0,0.0,0.15048952352273992,0.2975514
0.8555055465039714,0.0,0.5177936460608042,0.0,0.0
0.0,0.0,0.720816255498472,0.6931261976070171,0.0
